URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/cheatxiizn/status/1669333300358549510,2023-06-15 13:17:28+00:00,"@Lembayung071 - siap2 ngadrun -

oposisi lagi ketar ketir. anies baswedan makin merosot dan bakal nyungsep, demokrat dan nasdem lagi resah karena ampe sekarang masih bingung dibelakang soal cawapres. pendukungnya yang pecah bakal satu haluan ke prabowo. https://t.co/VtZDRNwoFo",1669333300358549510,1,0,0,0,1669212565828927488,in,,https://pbs.twimg.com/media/Fyqpx6tagAATXd2?format=jpg&name=orig,,0,cheatxiizn
https://twitter.com/Ini_ajunk/status/1669333218477346818,2023-06-15 13:17:08+00:00,Laskar Prabowo 08 deklarasi Prabowo Subianto sebagai capres - ANTARA #Prabowo #BangkitBersama https://t.co/3qqFmtrFBd,1669333218477346818,0,0,0,0,1669333218477346818,in,http://dlvr.it/Sqjw8f,,,0,Ini_ajunk
https://twitter.com/Ini_ajunk/status/1669333210944372736,2023-06-15 13:17:06+00:00,"Disambut 8.000 Karyawan DEFEND ID, Prabowo Salami dan Tepuk Bahu - Okezone News #Prabowo #BangkitBersama https://t.co/47qb5uRxdT",1669333210944372736,0,0,0,0,1669333210944372736,in,http://dlvr.it/Sqjw7q,,,0,Ini_ajunk
https://twitter.com/Ini_ajunk/status/1669333204002816000,2023-06-15 13:17:05+00:00,"Anak Muda Lebih Suka Prabowo Subianto, Ini Alasannya - Jurnas #Prabowo #BangkitBersama https://t.co/IIRABvlqvS",1669333204002816000,0,0,0,0,1669333204002816000,in,http://dlvr.it/Sqjw61,,,0,Ini_ajunk
https://twitter.com/_____hoheh_____/status/1669333103134003205,2023-06-15 13:16:41+00:00,"@MARQUEZ__93 Iya semoga lanjut jadi presiden, soalnya dibandingkan ma capres lain cuma pa Prabowo yang progresif, anies lumayan, ganjar waduh jelek hidup saya di jateng bertahun-tahun ga ada perubahan",1669333103134003205,0,0,4,0,1669289059913703425,in,,,,0,_____hoheh_____
https://twitter.com/AnaHerlini89/status/1669332886196215809,2023-06-15 13:15:49+00:00,"Inilah 
#KerjaNyataPKB #MuhaiminIskandar
@cakimiNOW 
@prabowo https://t.co/OZfoJgWysR",1669332886196215809,0,0,0,0,1669332886196215809,in,,https://pbs.twimg.com/media/FyqpaRGaAAAtMv8?format=jpg&name=orig,,0,AnaHerlini89
https://twitter.com/jurnascom/status/1669332823793344513,2023-06-15 13:15:34+00:00,Momen Akrab Prabowo saat Dampingi Jokowi Resmikan Rumah Sakit Tzu Chi https://t.co/eX8fA3OV8u,1669332823793344513,0,0,0,0,1669332823793344513,in,http://dlvr.it/Sqjvw4,,,0,jurnascom
https://twitter.com/Gi_Grey/status/1669332814712668165,2023-06-15 13:15:32+00:00,@partai_bermoral @Gerindra @prabowo Siap bang messi 🤌,1669332814712668165,0,0,0,0,1669302421246603264,in,,,,0,Gi_Grey
https://twitter.com/Gi_Grey/status/1669332657992531968,2023-06-15 13:14:55+00:00,@Gerindra @partai_bermoral @prabowo Wkwkwkw rujukannya ade 🤣......udh skip aja mindra 😂,1669332657992531968,1,0,0,0,1669302421246603264,in,,,,0,Gi_Grey
https://twitter.com/Tjel0up/status/1669332369323749376,2023-06-15 13:13:46+00:00,"@Orangbiasaajeh @Tan_Mar3M @BarBaro5_ @prabowo @Kimberley_2024 @papabowo2024 @bengkeldodo Podo ngomong opo sihh,,,ngelu ndasku malahan",1669332369323749376,1,0,0,0,1669264729439887360,in,,,,0,Tjel0up
